timestamp_utc,session_id,source_id,clue,answer_raw,answer_norm,answer_len,clue_len,filled_indices,filled_pairs,shown_pattern,user_guess_raw,user_guess_norm,user_correct,revealed,num_remaining_correct
2025-11-05T22:56:51Z,4ad3a72a-4a0e-4982-9228-1b8afb04e81f,9/8/2021_ERIC,"""Spamalot"" writer Idle",ERIC,ERIC,4,22,"[1, 3]","[[1, ""R""], [3, ""C""]]",_R_C,eric,ERIC,1,0,2
2025-11-05T22:56:56Z,4ad3a72a-4a0e-4982-9228-1b8afb04e81f,4/27/2021_SUGARDADDY,"Wealthy boyfriend, perhaps",SUGARDADDY,SUGARDADDY,10,26,"[1, 5, 6, 8]","[[1, ""U""], [5, ""D""], [6, ""A""], [8, ""D""]]",_U___DA_D_,sugardaddy,SUGARDADDY,1,0,6
2025-11-05T22:57:27Z,4ad3a72a-4a0e-4982-9228-1b8afb04e81f,5/30/2019_TAX,Duty,TAX,TAX,3,4,[1],"[[1, ""A""]]",_A_,,,0,0,0
2025-11-05T22:57:38Z,4ad3a72a-4a0e-4982-9228-1b8afb04e81f,3/22/2016_ETO,D.D.E.'s charge in W.W. II,ETO,ETO,3,26,"[0, 2]","[[0, ""E""], [2, ""O""]]",E_O,evo,EVO,0,0,0
2025-11-05T22:57:48Z,4ad3a72a-4a0e-4982-9228-1b8afb04e81f,6/16/2019_NOMEN,"The ""Tullius"" of Marcus Tullius Cicero",NOMEN,NOMEN,5,38,[0],"[[0, ""N""]]",N____,,,0,0,0
2025-11-05T22:58:01Z,4ad3a72a-4a0e-4982-9228-1b8afb04e81f,2/3/2018_HALLPASS,Toilet paper?,HALLPASS,HALLPASS,8,13,[],[],________,,,0,0,0
2025-11-05T22:58:05Z,4ad3a72a-4a0e-4982-9228-1b8afb04e81f,3/20/2019_DONHO,"""Tiny Bubbles"" crooner",DONHO,DONHO,5,22,[],[],_____,,,0,0,0
2025-11-05T22:58:09Z,4ad3a72a-4a0e-4982-9228-1b8afb04e81f,5/21/2018_JEAN,Levi's material,JEAN,JEAN,4,15,"[1, 2]","[[1, ""E""], [2, ""A""]]",_EA_,jean,JEAN,1,0,2
2025-11-05T22:58:13Z,4ad3a72a-4a0e-4982-9228-1b8afb04e81f,10/4/2018_ACLU,Org. defending 1-Across rights,ACLU,ACLU,4,30,[2],"[[2, ""L""]]",__L_,aclu,ACLU,1,0,3
2025-11-05T22:58:55Z,4ad3a72a-4a0e-4982-9228-1b8afb04e81f,12/14/2019_HITAT,Try to punch,HITAT,HITAT,5,12,[4],"[[4, ""T""]]",____T,quit,QUIT,0,0,0
2025-11-05T23:00:08Z,43a7b6ae-85e7-4ac2-a301-302ca2556d9e,3/21/2021_NBA,Hoops grp.,NBA,NBA,3,10,[1],"[[1, ""B""]]",_B_,nba,NBA,1,0,2
2025-11-05T23:00:10Z,43a7b6ae-85e7-4ac2-a301-302ca2556d9e,9/9/2020_EMU,Bird able to run faster than the fastest human,EMU,EMU,3,46,[1],"[[1, ""M""]]",_M_,emu,EMU,1,0,2
2025-11-05T23:00:12Z,43a7b6ae-85e7-4ac2-a301-302ca2556d9e,6/6/2019_RIO,Feature on a Spanish map,RIO,RIO,3,24,[1],"[[1, ""I""]]",_I_,rio,RIO,1,0,2
2025-11-05T23:00:14Z,43a7b6ae-85e7-4ac2-a301-302ca2556d9e,12/20/2018_SANS,Comic ___ (typeface),SANS,SANS,4,20,"[0, 1, 2]","[[0, ""S""], [1, ""A""], [2, ""N""]]",SAN_,sans,SANS,1,0,1
2025-11-05T23:00:21Z,43a7b6ae-85e7-4ac2-a301-302ca2556d9e,5/8/2021_WHO,It becomes another question when its first letter is moved to the end,WHO,WHO,3,69,[1],"[[1, ""H""]]",_H_,who,WHO,1,0,2
2025-11-05T23:00:25Z,43a7b6ae-85e7-4ac2-a301-302ca2556d9e,9/13/2019_TIRADE,"Tweetstorm, e.g.",TIRADE,TIRADE,6,16,[],[],______,tirade,TIRADE,1,0,6
2025-11-05T23:00:27Z,43a7b6ae-85e7-4ac2-a301-302ca2556d9e,9/17/2018_TUNE,"Adjust, as a piano",TUNE,TUNE,4,18,[],[],____,tune,TUNE,1,0,4
2025-11-05T23:00:31Z,43a7b6ae-85e7-4ac2-a301-302ca2556d9e,9/27/2021_INES,Mexican poet Juana ___ de la Cruz,INES,INES,4,33,"[1, 2]","[[1, ""N""], [2, ""E""]]",_NE_,inez,INEZ,0,0,1
2025-11-05T23:00:45Z,43a7b6ae-85e7-4ac2-a301-302ca2556d9e,5/3/2019_ETTORE,"Automaker Bugatti who reportedly said ""I make my cars to go, not to stop""",ETTORE,ETTORE,6,73,"[1, 2, 3, 4, 5]","[[1, ""T""], [2, ""T""], [3, ""O""], [4, ""R""], [5, ""E""]]",_TTORE,attore,ATTORE,0,0,0
2025-11-05T23:00:47Z,43a7b6ae-85e7-4ac2-a301-302ca2556d9e,2/18/2020_STAN,Lee of Marvel Comics,STAN,STAN,4,20,"[1, 2, 3]","[[1, ""T""], [2, ""A""], [3, ""N""]]",_TAN,stan,STAN,1,0,1
2025-11-05T23:54:08Z,941afa25-f50a-4322-adac-503a043897e1,4/4/2017_NORSELITERATURE,"Viking tales, e.g.",NORSELITERATURE,NORSELITERATURE,15,18,[],[],_______________,,,0,0,0,0,0
2025-11-06T00:06:56Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,4/11/2021_ALE,Pub choice,ALE,ALE,3,10,[],[],___,ale,ALE,1,0,0,0,3
2025-11-06T00:07:03Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,1/18/2019_TETRAHEDRA,"""D4"" dice in role-playing games, e.g.",TETRAHEDRA,TETRAHEDRA,10,37,"[2, 4, 6, 7, 8, 9]","[[2, ""T""], [4, ""A""], [6, ""E""], [7, ""D""], [8, ""R""], [9, ""A""]]",__T_A_EDRA,tetrahedra,TETRAHEDRA,1,0,0,0,4
2025-11-06T00:07:06Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,5/19/2021_SES,French possessive,SES,SES,3,17,[],[],___,mon,MON,0,0,0,0,0
2025-11-06T00:07:11Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,7/31/2016_ESPYS,Trophies for Tiger Woods and LeBron James,ESPYS,ESPYS,5,41,"[0, 1, 2]","[[0, ""E""], [1, ""S""], [2, ""P""]]",ESP__,espys,ESPYS,1,0,0,0,2
2025-11-06T00:07:16Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,7/24/2018_TEAMUP,Ally (with),TEAMUP,TEAMUP,6,11,[4],"[[4, ""U""]]",____U_,teamup,TEAMUP,1,0,0,0,5
2025-11-06T00:07:19Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,2/10/2019_CARP,Complain,CARP,CARP,4,8,"[0, 2]","[[0, ""C""], [2, ""R""]]",C_R_,carp,CARP,1,0,0,0,2
2025-11-06T00:07:24Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,1/5/2021_BASED,Located (in),BASED,BASED,5,12,"[2, 4]","[[2, ""S""], [4, ""D""]]",__S_D,housed,HOUSED,0,0,0,0,0
2025-11-06T00:07:29Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,12/7/2016_LIPS,Things that may be locked or sealed,LIPS,LIPS,4,35,"[0, 1, 3]","[[0, ""L""], [1, ""I""], [3, ""S""]]",LI_S,lips,LIPS,1,0,0,0,1
2025-11-06T00:07:39Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,9/3/2019_HOLY,Word that can precede water or war,HOLY,HOLY,4,34,[3],"[[3, ""Y""]]",___Y,,,0,0,0,0,0
2025-11-06T00:07:44Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,6/27/2019_ASU,The Red Wolves of the Sun Belt Conf.,ASU,ASU,3,36,[],[],___,asu,ASU,1,0,0,0,3
2025-11-06T00:07:49Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,5/22/2021_ARES,Enemy of Wonder Woman,ARES,ARES,4,21,"[0, 3]","[[0, ""A""], [3, ""S""]]",A__S,ares,ARES,1,0,0,0,2
2025-11-06T00:07:52Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,7/20/2020_ARFS,Some canine sounds,ARFS,ARFS,4,18,"[1, 2, 3]","[[1, ""R""], [2, ""F""], [3, ""S""]]",_RFS,arfs,ARFS,1,0,0,0,1
2025-11-06T00:08:01Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,10/15/2017_TEAACT,It led to a 1773 protest,TEAACT,TEAACT,6,24,[3],"[[3, ""A""]]",___A__,,,0,0,0,0,0
2025-11-06T00:08:06Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,7/17/2019_MATS,Gymnasts' supplies,MATS,MATS,4,18,[],[],____,bars,BARS,0,0,0,0,2
2025-11-06T00:08:10Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,11/1/2019_SHALE,Some mudrock,SHALE,SHALE,5,12,"[0, 2, 3]","[[0, ""S""], [2, ""A""], [3, ""L""]]",S_AL_,shale,SHALE,1,0,0,0,2
2025-11-06T00:08:25Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,2/29/2020_ONENINTH,Approximate proportion of the world's population that lives on an island,ONENINTH,ONENINTH,8,72,"[2, 3, 4, 5, 6]","[[2, ""E""], [3, ""N""], [4, ""I""], [5, ""N""], [6, ""T""]]",__ENINT_,,,0,0,0,1,0
2025-11-06T00:08:25Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,1/3/2021_IPECAC,Poison-treating plant,IPECAC,IPECAC,6,21,[],[],______,oneinten,ONEINTEN,0,0,0,0,1
2025-11-06T00:08:33Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,1/13/2019_BITS,Atoms,BITS,BITS,4,5,"[0, 1, 2]","[[0, ""B""], [1, ""I""], [2, ""T""]]",BIT_,bits,BITS,1,0,0,0,1
2025-11-06T00:08:45Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,6/9/2018_ERE,Now or long lead-in,ERE,ERE,3,19,[],[],___,for,FOR,0,0,0,0,0
2025-11-06T00:08:50Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,6/9/2017_RAREST,Like AB negative among blood types,RAREST,RAREST,6,34,"[1, 3, 4]","[[1, ""A""], [3, ""E""], [4, ""S""]]",_A_ES_,rarest,RAREST,1,0,0,0,3
2025-11-06T00:08:53Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,10/8/2017_WOLFS,Gobbles (down),WOLFS,WOLFS,5,14,"[1, 2, 3, 4]","[[1, ""O""], [2, ""L""], [3, ""F""], [4, ""S""]]",_OLFS,wolfs,WOLFS,1,0,0,0,1
2025-11-06T00:08:57Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,4/7/2020_ASCOT,"Fred's neckwear on ""Scooby-Doo""",ASCOT,ASCOT,5,31,"[0, 2, 3, 4]","[[0, ""A""], [2, ""C""], [3, ""O""], [4, ""T""]]",A_COT,ascot,ASCOT,1,0,0,0,1
2025-11-06T00:09:12Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,1/21/2017_BLUE,"Midnight, e.g.",BLUE,BLUE,4,14,[1],"[[1, ""L""]]",_L__,,,0,0,0,1,0
2025-11-06T00:09:14Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,8/31/2016_EDAM,Dutch cheese town,EDAM,EDAM,4,17,[],[],____,edam,EDAM,1,0,0,0,4
2025-11-06T00:09:17Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,6/5/2021_PIP,Spot on a face,PIP,PIP,3,14,[],[],___,zit,ZIT,0,0,0,0,1
2025-11-06T00:09:24Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,6/2/2019_ELROY,Youngest Jetson,ELROY,ELROY,5,15,"[3, 4]","[[3, ""O""], [4, ""Y""]]",___OY,leroy,LEROY,0,0,0,0,1
2025-11-06T00:09:29Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,3/28/2021_STUD,Poker variety,STUD,STUD,4,13,"[0, 1]","[[0, ""S""], [1, ""T""]]",ST__,stud,STUD,1,0,0,0,2
2025-11-06T00:09:35Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,12/1/2016_ADORN,Trick out,ADORN,ADORN,5,9,"[0, 1]","[[0, ""A""], [1, ""D""]]",AD___,,,0,0,0,0,0
2025-11-06T00:09:42Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,10/29/2017_ROYALWE,What I may turn into,ROYALWE,ROYALWE,7,20,"[2, 3, 4, 6]","[[2, ""Y""], [3, ""A""], [4, ""L""], [6, ""E""]]",__YAL_E,royalwe,ROYALWE,1,0,0,0,3
2025-11-06T00:09:46Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,5/17/2021_FIJI,Country whose name is a brand of bottled water,FIJI,FIJI,4,46,"[1, 2, 3]","[[1, ""I""], [2, ""J""], [3, ""I""]]",_IJI,fijio,FIJIO,0,0,0,0,1
2025-11-06T00:10:01Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,4/8/2016_ARCANA,It's not common knowledge,ARCANA,ARCANA,6,25,[],[],______,,,0,0,0,1,0
2025-11-06T00:10:06Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,9/25/2016_ELSIE,Commercial cow,ELSIE,ELSIE,5,14,"[0, 2, 3, 4]","[[0, ""E""], [2, ""S""], [3, ""I""], [4, ""E""]]",E_SIE,essie,ESSIE,0,0,0,0,0
2025-11-06T00:10:14Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,10/14/2018_MEREMORTALS,People vis-a-vis gods,MEREMORTALS,MEREMORTALS,11,21,"[1, 7, 9, 10]","[[1, ""E""], [7, ""T""], [9, ""L""], [10, ""S""]]",_E_____T_LS,meremortals,MEREMORTALS,1,0,0,0,7
2025-11-06T00:10:24Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,8/19/2017_ARREST,Part of a record,ARREST,ARREST,6,16,"[0, 1, 3, 4]","[[0, ""A""], [1, ""R""], [3, ""E""], [4, ""S""]]",AR_ES_,,,0,0,0,0,0
2025-11-06T00:10:29Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,7/21/2017_BIP,Marcel Marceau persona,BIP,BIP,3,22,[1],"[[1, ""I""]]",_I_,,,0,0,0,0,0
2025-11-06T00:10:33Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,11/20/2017_IONE,Actress Skye,IONE,IONE,4,12,"[0, 1, 3]","[[0, ""I""], [1, ""O""], [3, ""E""]]",IO_E,ione,IONE,1,0,0,0,1
2025-11-06T00:10:35Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,8/30/2021_OAR,Rower's implement,OAR,OAR,3,17,[],[],___,oar,OAR,1,0,0,0,3
2025-11-06T00:10:39Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,1/24/2017_ACTAS,Assume the role of,ACTAS,ACTAS,5,18,"[1, 2]","[[1, ""C""], [2, ""T""]]",_CT__,actas,ACTAS,1,0,0,0,3
2025-11-06T00:10:43Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,6/7/2020_PIERRE,Only state capital that shares no letters with the name of its state,PIERRE,PIERRE,6,68,"[0, 1, 2, 3, 5]","[[0, ""P""], [1, ""I""], [2, ""E""], [3, ""R""], [5, ""E""]]",PIER_E,pierre,PIERRE,1,0,0,0,1
2025-11-06T00:10:45Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,11/5/2017_PEER,Kind of review,PEER,PEER,4,14,[3],"[[3, ""R""]]",___R,peer,PEER,1,0,0,0,3
2025-11-06T00:10:52Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,3/12/2017_DISH,Gossip,DISH,DISH,4,6,[3],"[[3, ""H""]]",___H,dish,DISH,1,0,0,0,3
2025-11-06T00:10:58Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,1/20/2017_ELTON,John with an Oscar,ELTON,ELTON,5,18,[],[],_____,,,0,0,0,0,0
2025-11-06T00:11:00Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,12/8/2020_OTTER,Web-footed diver,OTTER,OTTER,5,16,"[0, 1, 2, 3]","[[0, ""O""], [1, ""T""], [2, ""T""], [3, ""E""]]",OTTE_,otter,OTTER,1,0,0,0,1
2025-11-06T00:11:08Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,10/11/2017_LOB,Court setup?,LOB,LOB,3,12,[2],"[[2, ""B""]]",__B,,,0,0,0,0,0
2025-11-06T00:11:11Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,3/28/2021_AMBI,"Prefix meaning ""both""",AMBI,AMBI,4,21,"[0, 1, 2]","[[0, ""A""], [1, ""M""], [2, ""B""]]",AMB_,ambi,AMBI,1,0,0,0,1
2025-11-06T00:11:14Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,8/16/2016_ASSET,Liability's opposite,ASSET,ASSET,5,20,[],[],_____,asset,ASSET,1,0,0,0,5
2025-11-06T00:11:16Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,8/12/2019_BYGONE,Past,BYGONE,BYGONE,6,4,"[0, 1, 2, 4, 5]","[[0, ""B""], [1, ""Y""], [2, ""G""], [4, ""N""], [5, ""E""]]",BYG_NE,bygone,BYGONE,1,0,0,0,1
2025-11-06T00:11:24Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,7/5/2017_SHONE,Twinkled,SHONE,SHONE,5,8,[],[],_____,,,0,0,0,0,0
2025-11-06T00:11:33Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,2/26/2021_KENDO,Fencing sport with bamboo swords,KENDO,KENDO,5,32,[],[],_____,taedo,TAEDO,0,0,0,0,2
2025-11-06T00:11:40Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,5/14/2021_BEERGARDEN,Oktoberfest locale,BEERGARDEN,BEERGARDEN,10,18,"[1, 3, 6, 7, 8]","[[1, ""E""], [3, ""R""], [6, ""R""], [7, ""D""], [8, ""E""]]",_E_R__RDE_,beergarden,BEERGARDEN,1,0,0,0,5
2025-11-06T00:11:47Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,3/21/2017_ABACI,You can count on them,ABACI,ABACI,5,21,[],[],_____,,,0,0,0,0,0
2025-11-06T00:11:52Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,3/15/2017_HENCE,Therefore,HENCE,HENCE,5,9,[],[],_____,hence,HENCE,1,0,0,0,5
2025-11-06T00:11:58Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,10/2/2020_ZENMASTER,"Whom one might address as ""sensei""",ZENMASTER,ZENMASTER,9,34,"[0, 3, 4, 5, 7, 8]","[[0, ""Z""], [3, ""M""], [4, ""A""], [5, ""S""], [7, ""E""], [8, ""R""]]",Z__MAS_ER,zenmaster,ZENMASTER,1,0,0,0,3
2025-11-06T00:12:03Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,4/2/2019_MAHRE,"Phil ___, slalom skiing gold medalist at the 1984 Olympics",MAHRE,MAHRE,5,58,"[0, 4]","[[0, ""M""], [4, ""E""]]",M___E,meade,MEADE,0,0,0,0,0
2025-11-06T00:12:11Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,9/22/2016_EVES,"Typical after-work times, for short",EVES,EVES,4,35,"[0, 1, 3]","[[0, ""E""], [1, ""V""], [3, ""S""]]",EV_S,eves,EVES,1,0,0,0,1
2025-11-06T00:12:13Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,8/13/2018_ALOE,Gel-producing succulent,ALOE,ALOE,4,23,[1],"[[1, ""L""]]",_L__,aloe,ALOE,1,0,0,0,3
2025-11-06T00:12:19Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,5/3/2017_SAUNA,Luxury hotel amenity,SAUNA,SAUNA,5,20,[0],"[[0, ""S""]]",S____,sauna,SAUNA,1,0,0,0,4
2025-11-06T00:12:21Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,12/2/2020_GEE,"""Golly!""",GEE,GEE,3,8,"[1, 2]","[[1, ""E""], [2, ""E""]]",_EE,gee,GEE,1,0,0,0,1
2025-11-06T00:12:30Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,5/17/2020_SHIN,Body part that's also a Hebrew letter,SHIN,SHIN,4,37,"[0, 1, 2]","[[0, ""S""], [1, ""H""], [2, ""I""]]",SHI_,shin,SHIN,1,0,0,0,1
2025-11-06T00:12:37Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,11/22/2020_GPS,Something that's helpful in a dash?,GPS,GPS,3,35,[],[],___,,,0,0,0,0,0
2025-11-06T00:12:41Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,12/5/2016_ITSOK,"""No worries""",ITSOK,ITSOK,5,12,[3],"[[3, ""O""]]",___O_,itsok,ITSOK,1,0,0,0,4
2025-11-06T00:12:46Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,11/17/2016_LASTGASP,Done in desperation,LASTGASP,LASTGASP,8,19,"[0, 2, 3, 6, 7]","[[0, ""L""], [2, ""S""], [3, ""T""], [6, ""S""], [7, ""P""]]",L_ST__SP,lastgasp,LASTGASP,1,0,0,0,3
2025-11-06T00:12:51Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,9/10/2020_OHENRY,Literary master of irony,OHENRY,OHENRY,6,24,"[1, 2, 3, 4]","[[1, ""H""], [2, ""E""], [3, ""N""], [4, ""R""]]",_HENR_,ohenry,OHENRY,1,0,0,0,2
2025-11-06T00:13:03Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,12/31/2018_AHMED,Man's name related to the name of Islam's founder,AHMED,AHMED,5,49,"[0, 1, 3]","[[0, ""A""], [1, ""H""], [3, ""E""]]",AH_E_,ahmed,AHMED,1,0,0,0,2
2025-11-06T00:13:06Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,2/5/2016_ASCII,"System in which 33 and 63 are ""!"" and ""?""",ASCII,ASCII,5,41,"[0, 2, 3, 4]","[[0, ""A""], [2, ""C""], [3, ""I""], [4, ""I""]]",A_CII,ascii,ASCII,1,0,0,0,1
2025-11-06T00:13:15Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,6/29/2020_GOOD,Well-behaved,GOOD,GOOD,4,12,[3],"[[3, ""D""]]",___D,,,0,0,0,0,0
2025-11-06T00:13:20Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,5/23/2017_ETHER,Early anesthetic,ETHER,ETHER,5,16,"[0, 1, 2]","[[0, ""E""], [1, ""T""], [2, ""H""]]",ETH__,ether,ETHER,1,0,0,0,2
2025-11-06T00:13:23Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,12/23/2018_CHUG,Move slowly (along),CHUG,CHUG,4,19,"[0, 1, 2]","[[0, ""C""], [1, ""H""], [2, ""U""]]",CHU_,chug,CHUG,1,0,0,0,1
2025-11-06T00:13:27Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,12/21/2016_TSA,Screeners' org.,TSA,TSA,3,15,[1],"[[1, ""S""]]",_S_,tsa,TSA,1,0,0,0,2
2025-11-06T00:13:31Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,12/19/2020_ADIEU,Parting word,ADIEU,ADIEU,5,12,"[2, 4]","[[2, ""I""], [4, ""U""]]",__I_U,adieu,ADIEU,1,0,0,0,3
2025-11-06T00:13:46Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,7/15/2020_PHALANX,Military formation,PHALANX,PHALANX,7,18,"[0, 1, 2, 5]","[[0, ""P""], [1, ""H""], [2, ""A""], [5, ""N""]]",PHA__N_,,,0,0,0,1,0
2025-11-06T00:13:46Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,5/10/2016_ISAIAH,Book after Song of Solomon,ISAIAH,ISAIAH,6,26,"[0, 1, 3, 4, 5]","[[0, ""I""], [1, ""S""], [3, ""I""], [4, ""A""], [5, ""H""]]",IS_IAH,phalang,PHALANG,0,0,0,0,1
2025-11-06T00:13:51Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,12/22/2019_AMEN,"""Absolutely!""",AMEN,AMEN,4,13,"[1, 2, 3]","[[1, ""M""], [2, ""E""], [3, ""N""]]",_MEN,amen,AMEN,1,0,0,0,1
2025-11-06T00:13:57Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,3/27/2019_HIP,"When repeated, start of a cheer",HIP,HIP,3,31,[],[],___,hip,HIP,1,0,0,0,3
2025-11-06T00:14:05Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,8/31/2018_KTOSLIN,Country singer who uses her first two initials,KTOSLIN,KTOSLIN,7,46,"[0, 2, 3, 5, 6]","[[0, ""K""], [2, ""O""], [3, ""S""], [5, ""I""], [6, ""N""]]",K_OS_IN,,,0,0,0,0,0
2025-11-06T00:14:11Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,5/3/2019_AREOLAE,Biological rings,AREOLAE,AREOLAE,7,16,[1],"[[1, ""R""]]",_R_____,,,0,0,0,0,0
2025-11-06T00:14:13Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,10/9/2020_NOIDEA,"""Haven't the foggiest""",NOIDEA,NOIDEA,6,22,"[0, 4, 5]","[[0, ""N""], [4, ""E""], [5, ""A""]]",N___EA,noidea,NOIDEA,1,0,0,0,3
2025-11-06T00:14:25Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,2/28/2018_ANS,"A, B, C or D, in multiple choice: Abbr.",ANS,ANS,3,39,"[1, 2]","[[1, ""N""], [2, ""S""]]",_NS,,,0,0,0,0,0
2025-11-06T00:14:30Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,8/22/2018_ALONE,How hermits live,ALONE,ALONE,5,16,"[2, 3, 4]","[[2, ""O""], [3, ""N""], [4, ""E""]]",__ONE,alone,ALONE,1,0,0,0,2
2025-11-06T00:14:33Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,6/13/2016_TOOK,Grabbed,TOOK,TOOK,4,7,[],[],____,,,0,0,0,0,0
2025-11-06T00:14:38Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,1/3/2016_TOWEL,Dry (off),TOWEL,TOWEL,5,9,"[2, 3]","[[2, ""W""], [3, ""E""]]",__WE_,towel,TOWEL,1,0,0,0,3
2025-11-06T00:14:53Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,11/29/2020_ORELSE,Bully's threat,ORELSE,ORELSE,6,14,[],[],______,,,0,0,0,1,0
2025-11-06T00:14:56Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,8/6/2017_NICHE,Not mainstream,NICHE,NICHE,5,14,"[0, 3]","[[0, ""N""], [3, ""H""]]",N__H_,niche,NICHE,1,0,0,0,3
2025-11-06T00:14:58Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,5/19/2016_OWN,Totally defeat,OWN,OWN,3,14,"[1, 2]","[[1, ""W""], [2, ""N""]]",_WN,own,OWN,1,0,0,0,1
2025-11-06T00:15:09Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,4/21/2018_REHIRES,"Familiar work force add-ons, maybe",REHIRES,REHIRES,7,34,[2],"[[2, ""H""]]",__H____,,,0,0,0,0,0
2025-11-06T00:15:12Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,6/14/2018_OAT,Multigrain component,OAT,OAT,3,20,"[0, 2]","[[0, ""O""], [2, ""T""]]",O_T,oat,OAT,1,0,0,0,1
2025-11-06T00:15:15Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,10/1/2019_SPUD,Tater,SPUD,SPUD,4,5,[],[],____,spud,SPUD,1,0,0,0,4
2025-11-06T00:15:17Z,ee9c3f07-f316-4177-a109-27c0eabdcea9,1/19/2016_CONK,"Crash, with ""out""",CONK,CONK,4,17,"[0, 1, 2]","[[0, ""C""], [1, ""O""], [2, ""N""]]",CON_,conk,CONK,1,0,0,0,1
